classification,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,state,locked_by_id,is_current,major_rev,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,source_id,behavior,team_id,external_id,external_owner,external_type,quantity,related_id,sort_order
,283E49D0C4984AE280BC45770803C7EE,283E49D0C4984AE280BC45770803C7EE,2021-03-15 21:03:10.953,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.957,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,283E49D0C4984AE280BC45770803C7EE,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,,,,97EC1FA31C0A4AF6ABD9D4863BB8301B,20
,3587DFB73D2B45B49E3A2C793FA57C0D,3587DFB73D2B45B49E3A2C793FA57C0D,2021-03-15 21:02:57.483,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.490,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,3587DFB73D2B45B49E3A2C793FA57C0D,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,Aras.Document.MS-Office,Primary,,D24D3DF88AEA44089BEEDA9EB32461A5,5
,400F7818132A41DA89C2857D9E2C036D,400F7818132A41DA89C2857D9E2C036D,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,400F7818132A41DA89C2857D9E2C036D,5C07EB829D4241F6BB884952960FAF58,C505C3BB83EC46F383C1E5CFA67AACD2,float,,,,,,0CD12F9872F84472831295A53992C97A,10
,4532E3F9C2F14E8188CB8F2A324A4012,4532E3F9C2F14E8188CB8F2A324A4012,2021-03-15 21:03:10.953,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.957,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,4532E3F9C2F14E8188CB8F2A324A4012,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,Aras.Document.MS-Office,Primary,,36EE67EFE538465CAF3B7A5072888828,5
,4A6B21020E1845648B69A34DFB697E37,4A6B21020E1845648B69A34DFB697E37,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,4A6B21020E1845648B69A34DFB697E37,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,Aras.Document.MS-Office,Primary,,7595529EB4A84B99AD0C5EFF79BE98F7,5
,516B3BFBCC284646A47247420F2F356C,516B3BFBCC284646A47247420F2F356C,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,516B3BFBCC284646A47247420F2F356C,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,Aras.Document.MS-Office,Primary,,52F1674B89064E2395EEDE373134740F,10
,535144D9CAD54B35A5EEAF8E890B0085,535144D9CAD54B35A5EEAF8E890B0085,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,535144D9CAD54B35A5EEAF8E890B0085,95475AE006E7415794BDC93808DC04D2,526C66B626B64BCB869ACBB083A900A3,fixed,,,Aras.Document.MS-Office,Primary,,B654389019A84663B7A2F4D30D681686,10
,54E796ED797F499AAD8527673DAD4BC2,54E796ED797F499AAD8527673DAD4BC2,2021-03-15 21:02:57.483,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.490,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,54E796ED797F499AAD8527673DAD4BC2,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,Aras.Document.MS-Office,Primary,,EFE180D22F3F4A8395D0917035D9F798,15
,5A3CF1ABFFA5488CACE00AD0326DD78F,5A3CF1ABFFA5488CACE00AD0326DD78F,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,5A3CF1ABFFA5488CACE00AD0326DD78F,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,Aras.Document.MS-Office,Primary,,BC4C66CE0CCF4101AF925DBA67666BCD,10
,5A4854A0F78C47B997429488AB046E1B,5A4854A0F78C47B997429488AB046E1B,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,5A4854A0F78C47B997429488AB046E1B,95475AE006E7415794BDC93808DC04D2,526C66B626B64BCB869ACBB083A900A3,fixed,,,Aras.Document.MS-Office,Primary,,BDC37536061D4181BEE605033EE8FFAF,15
,5B2DE3F024B64F9A938E32CC7D8DCC35,5B2DE3F024B64F9A938E32CC7D8DCC35,2021-03-15 21:03:08.783,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.790,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,5B2DE3F024B64F9A938E32CC7D8DCC35,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,Aras.Document.MS-Office,Primary,,EE16AAF2DCFA473C9331A75D50F4B7E1,15
,5ED63523465849E8AD9D0DBFE439AE0E,5ED63523465849E8AD9D0DBFE439AE0E,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,5ED63523465849E8AD9D0DBFE439AE0E,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,fixed,,,Aras.Document.MS-Office,Primary,,D3FB70995FBD44D6A1569BB2A43C39FF,5
,618A13EBFED44CEF9DA8541E6AD70605,618A13EBFED44CEF9DA8541E6AD70605,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,618A13EBFED44CEF9DA8541E6AD70605,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,Aras.Document.MS-Office,Primary,,A21605C256B346B9926E2B325DCCDC10,10
,6604E32C96BF45A9AA6084444C9DB9C4,6604E32C96BF45A9AA6084444C9DB9C4,2017-12-03 20:35:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-12-03 20:35:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,6604E32C96BF45A9AA6084444C9DB9C4,5C07EB829D4241F6BB884952960FAF58,14F871DA13A340F2866D2AD639D5B79A,float,,,,,,7B30F2B879C44F559542EF975631ED58,10
,6BC5598B7C9846828982C9782F6555C2,6BC5598B7C9846828982C9782F6555C2,2017-10-11 21:30:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-11 21:30:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,6BC5598B7C9846828982C9782F6555C2,95475AE006E7415794BDC93808DC04D2,B9F8E908144948E48A1747AD88716D02,hard_fixed,,,,,,23A5973B6DC14E8DBA9B83ED676F86BA,25
,78C24B6242324606937D58316BFF7277,78C24B6242324606937D58316BFF7277,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,78C24B6242324606937D58316BFF7277,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,Aras.Document.MS-Office,Primary,,EBC1214A2EB24FB0AF3B109DB9B7BD32,15
,8905B4292D9D43339565603DBA4D2389,8905B4292D9D43339565603DBA4D2389,2018-01-23 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2018-01-23 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,8905B4292D9D43339565603DBA4D2389,5C07EB829D4241F6BB884952960FAF58,0AA62AED57B44C638A83F30D6F4AD77F,float,,,Aras.Document.MS-Office,Primary,,943817D624144412A3D476A7C260037C,10
,8CF898A201EF49E08C8A279B7598508F,8CF898A201EF49E08C8A279B7598508F,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,8CF898A201EF49E08C8A279B7598508F,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,Aras.Document.MS-Office,Primary,,EFE180D22F3F4A8395D0917035D9F798,15
,8E1DD5970896481DBF1FB5F20A2CA2F0,8E1DD5970896481DBF1FB5F20A2CA2F0,2017-12-03 20:35:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-12-03 20:35:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,8E1DD5970896481DBF1FB5F20A2CA2F0,95475AE006E7415794BDC93808DC04D2,1F343F6E90B342109E01B3DBD26A1A98,fixed,,,,,,FFA150C735BD42439330776C9927E323,10
,9185FCC7B8F64F2EA0F4F5579459C975,9185FCC7B8F64F2EA0F4F5579459C975,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,9185FCC7B8F64F2EA0F4F5579459C975,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,Aras.Document.MS-Office,Primary,,F2CE7A18C6944BC8A402832234C3F08B,5
,9231CD2F93F44416A442DF7F108FBD50,9231CD2F93F44416A442DF7F108FBD50,2021-03-15 21:03:10.953,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.957,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,9231CD2F93F44416A442DF7F108FBD50,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,Aras.Document.MS-Office,Primary,,04A3B4C1D7C24E9AB86E91287CCE47E1,15
,92CAF2A618D944B49159EA5196D12E1E,92CAF2A618D944B49159EA5196D12E1E,2021-03-15 21:02:57.670,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.680,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,92CAF2A618D944B49159EA5196D12E1E,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,float,,,Aras.Document.MS-Office,Primary,,97DF3C9F372A4B9094BD80F2B10CBFED,15
,95F11795084543E29FB15904402B5943,95F11795084543E29FB15904402B5943,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,95F11795084543E29FB15904402B5943,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,Aras.Document.MS-Office,Primary,,C130E85DB26846FD80F22AAFFC31E3ED,5
,9657DB39FCD14A4BA2C8F92292BB0656,9657DB39FCD14A4BA2C8F92292BB0656,2018-01-23 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2018-01-23 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,9657DB39FCD14A4BA2C8F92292BB0656,5C07EB829D4241F6BB884952960FAF58,C505C3BB83EC46F383C1E5CFA67AACD2,float,,,Aras.Document.MS-Office,Primary,,10A9C634AF1F4CCCB22A97875D045C36,5
,9721F2AE4C0E4137824B2660C69014EA,9721F2AE4C0E4137824B2660C69014EA,2021-03-15 21:03:10.953,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.957,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,9721F2AE4C0E4137824B2660C69014EA,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,Aras.Document.MS-Office,Primary,,F9BB6142096542D9942A020B4B28292E,10
,A2CFB4DA56DA4D7CB1ABEB35C6CC4DC9,A2CFB4DA56DA4D7CB1ABEB35C6CC4DC9,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,A2CFB4DA56DA4D7CB1ABEB35C6CC4DC9,95475AE006E7415794BDC93808DC04D2,DFB575A241DC456F8D4FEE188DF5BE3E,hard_fixed,,,Aras.Document.MS-Office,Primary,,97DF3C9F372A4B9094BD80F2B10CBFED,15
,AA632A73F44140C3B73890467B76C055,AA632A73F44140C3B73890467B76C055,2021-03-15 21:03:08.783,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.790,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,AA632A73F44140C3B73890467B76C055,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,Aras.Document.MS-Office,Primary,,7595529EB4A84B99AD0C5EFF79BE98F7,5
,B360CBE79E0B4BBEA97CC39E1439946F,B360CBE79E0B4BBEA97CC39E1439946F,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,B360CBE79E0B4BBEA97CC39E1439946F,95475AE006E7415794BDC93808DC04D2,B9F8E908144948E48A1747AD88716D02,hard_fixed,,,Aras.Document.MS-Office,Primary,,04A3B4C1D7C24E9AB86E91287CCE47E1,15
,B6EC1A38F71A4FD88E3B576A3DF86CBA,B6EC1A38F71A4FD88E3B576A3DF86CBA,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,B6EC1A38F71A4FD88E3B576A3DF86CBA,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,Aras.Document.MS-Office,Primary,,2848E23202B24BB29A5232D5D483B936,15
,C009A72EECCE4501B2A9E657658BE1F7,C009A72EECCE4501B2A9E657658BE1F7,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,C009A72EECCE4501B2A9E657658BE1F7,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,Aras.Document.MS-Office,Primary,,D24D3DF88AEA44089BEEDA9EB32461A5,5
,C8A330E229E445F8A28BF241B707E4B1,C8A330E229E445F8A28BF241B707E4B1,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,C8A330E229E445F8A28BF241B707E4B1,95475AE006E7415794BDC93808DC04D2,DFB575A241DC456F8D4FEE188DF5BE3E,hard_fixed,,,Aras.Document.MS-Office,Primary,,9A05903F1F0B485AA061C8044A8CEA35,10
,D03C4214BE904E2CBD05A733F30F1221,D03C4214BE904E2CBD05A733F30F1221,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,D03C4214BE904E2CBD05A733F30F1221,95475AE006E7415794BDC93808DC04D2,B9F8E908144948E48A1747AD88716D02,hard_fixed,,,Aras.Document.MS-Office,Primary,,36EE67EFE538465CAF3B7A5072888828,5
,D4A0F9C18D7540179F0059078C15844A,D4A0F9C18D7540179F0059078C15844A,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,D4A0F9C18D7540179F0059078C15844A,95475AE006E7415794BDC93808DC04D2,7ED875D438FA400495A5968647376A2D,fixed,,,Aras.Document.MS-Office,Primary,,B7EBEC2120D34F0A8A42F1DD5C06AABA,10
,D5A3222801954A33952FF90101741169,D5A3222801954A33952FF90101741169,2021-03-15 21:02:57.670,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.680,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,D5A3222801954A33952FF90101741169,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,float,,,Aras.Document.MS-Office,Primary,,9A05903F1F0B485AA061C8044A8CEA35,10
,D64EBA750BD04E8E9E46EDA335A7CCF5,D64EBA750BD04E8E9E46EDA335A7CCF5,2021-03-15 21:03:10.953,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.957,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,D64EBA750BD04E8E9E46EDA335A7CCF5,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,,,,23A5973B6DC14E8DBA9B83ED676F86BA,25
,D7C124D6B0C04106A08EA2C82C47F007,D7C124D6B0C04106A08EA2C82C47F007,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,D7C124D6B0C04106A08EA2C82C47F007,95475AE006E7415794BDC93808DC04D2,DFB575A241DC456F8D4FEE188DF5BE3E,hard_fixed,,,Aras.Document.MS-Office,Primary,,928B81DD8EF94AEA9FBBA747411A7CE7,5
,DB5198E80A974A8E8F466AC9D06C43B0,DB5198E80A974A8E8F466AC9D06C43B0,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,DB5198E80A974A8E8F466AC9D06C43B0,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,Aras.Document.MS-Office,Primary,,F8877259F1C142FEB8EF55A8CD06F872,10
,E4A034A0CF8A4F2F971BA22DC1279662,E4A034A0CF8A4F2F971BA22DC1279662,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,E4A034A0CF8A4F2F971BA22DC1279662,95475AE006E7415794BDC93808DC04D2,B9F8E908144948E48A1747AD88716D02,hard_fixed,,,,,,97EC1FA31C0A4AF6ABD9D4863BB8301B,20
,F59AD23DFAD9475EBA6F1E4358FD327E,F59AD23DFAD9475EBA6F1E4358FD327E,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,F59AD23DFAD9475EBA6F1E4358FD327E,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,Aras.Document.MS-Office,Primary,,4D2FFBF9A3F64E7BBD146054BF459C8B,10
